X,Y,NUDBO,MEDDBO,MINDBO,MAXDBO,DEVDBO,LATITUDE,LONGITUDE,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE
-43.3125,-15.7727799995058,8,2.0625,2,2.3,0.118773,-15.77278,-43.3125,1308,2834,VG007,2021,MG,IGAM,Rio Gorutuba,1
-47.398987,-15.7726349995058,8,1.325,0.8,1.8,0.384522,-15.772635,-47.398987,1309,2835,42450370,2021,DF,ADASA,Informação não disponível,2
-46.05,-15.7699999995059,8,2,2,2,0,-15.77,-46.05,1310,2836,UR002,2021,MG,IGAM,Ribeirão da Extrema,1
-48.006855,-15.7698059995059,7,1.842857,1.4,2.6,0.382349,-15.769806,-48.006855,1311,2837,60455000,2021,DF,ADASA,CÓRREGO DO VALO,1
-48.212222,-15.7683329995059,7,1.471429,1.1,2,0.340168,-15.768333,-48.212222,1312,2839,60435470,2021,DF,ADASA,BARRAGEM DO DESCOBERTO,2
-48.220555,-15.767221999506,7,1.185714,0.6,1.8,0.48107,-15.767222,-48.220555,1313,2841,60435480,2021,DF,ADASA,BARRAGEM DO DESCOBERTO,2
-48.00766,-15.7641509995061,7,1.4,0.9,2.3,0.439697,-15.764151,-48.00766,1314,2842,60450000,2021,DF,ADASA,CÓRREGO DO VALO,1
-45.2,-15.7599999995062,8,2,2,2,0,-15.76,-45.2,1315,2844,PT002,2021,MG,IGAM,Ribeirão Roncador,1
-48.168333,-15.7547219995063,8,1.7,0.5,2.7,0.750238,-15.754722,-48.168333,1316,2847,60435405,2021,DF,ADASA,RIBEIRÃO DAS PEDRAS,1
-47.867777,-15.7502769995064,8,1.2125,0.3,2.2,0.584166,-15.750277,-47.867777,1317,2848,60477660,2021,DF,ADASA,LAGO PARANOÁ,2
-43.30694,-15.7483299995065,8,2.6125,2,3.3,0.543632,-15.74833,-43.30694,1318,2851,IU001,2021,MG,IGAM,Córrego Barreado,1
-47.823611,-15.7474999995065,8,1.3625,0.4,2.2,0.690626,-15.7475,-47.823611,1319,2852,60477590,2021,DF,ADASA,LAGO PARANOÁ,2
-48.184166,-15.7461109995065,8,1.3125,0.5,1.8,0.429077,-15.746111,-48.184166,1320,2854,60435460,2021,DF,ADASA,BARRAGEM DO DESCOBERTO,2
-47.831899,-15.7427739995067,8,1.7875,0.8,2.9,0.859298,-15.742774,-47.831899,1321,2857,60477610,2021,DF,ADASA,LAGO PARANOÁ,2
-41.48,-15.7399999995068,8,2,2,2,0,-15.74,-41.48,1322,2858,JE008,2021,MG,IGAM,Rio Vacaria,1
-48.17,-15.7399999995068,8,1.4,0.3,2.9,0.899206,-15.74,-48.17,1323,2859,60435200,2021,DF,ADASA,RIBEIRÃO RODEADOR,1
-48.211666,-15.7399999995068,7,1.414286,0.9,2.1,0.380476,-15.74,-48.211666,1324,2861,60435450,2021,DF,ADASA,BARRAGEM DO DESCOBERTO,2
-43.59,-15.7399999995068,7,2.257143,2,3.8,0.680336,-15.74,-43.59,1325,2862,SFJ22,2021,MG,IGAM,Rio Verde Grande,1
-45.31,-15.7399999995068,8,2,2,2,0,-15.74,-45.31,1326,2863,PT004,2021,MG,IGAM,Ribeirão Cana Brava,1
-47.676111,-15.7336109995069,8,1.9125,1.1,2.8,0.499821,-15.733611,-47.676111,1327,2869,60474300,2021,DF,ADASA,RIBEIRÃO SOBRADINHO,1
-47.890555,-15.730554999507,8,1.2375,0.5,2.1,0.539676,-15.730555,-47.890555,1328,2871,60477640,2021,DF,ADASA,LAGO PARANOÁ,2
-47.32,-15.729999999507,8,2,2,2,0,-15.73,-47.32,1329,2872,SFH24,2021,MG,IGAM,Rio Preto (SF7),1
-47.90745,-15.7271629995071,8,1.725,0.9,2.7,0.559974,-15.727163,-47.90745,1330,2874,60477630,2021,DF,ADASA,RIBEIRÃO BANANAL,1
-47.86798,-15.7219799995072,8,1.575,0.8,2.1,0.416619,-15.72198,-47.86798,1331,2877,60477380,2021,DF,ADASA,RIBEIRÃO TORTO,1
-48.21,-15.7199999995073,8,1.175,0.5,1.9,0.452769,-15.72,-48.21,1332,2878,60435170,2021,DF,ADASA,BARRAGEM DO DESCOBERTO,2
-47.31898,-15.7109669995075,7,1.342857,0.7,1.9,0.446681,-15.710967,-47.31898,1333,2882,42450330,2021,DF,ADASA,Informação não disponível,1
-48.23,-15.7099999995076,8,1.6625,0.5,3.2,0.93951,-15.71,-48.23,1334,2883,60435000,2021,DF,ADASA,ALTO RIO DESCOBERTO,1
-42.17214,-15.7029199995078,8,2,2,2,0,-15.70292,-42.17214,1335,2884,PD003,2021,MG,IGAM,Rio Pardo (PA1),1
-44.54,-15.6999999995079,6,2,2,2,0,-15.7,-44.54,1336,2886,SF032,2021,MG,IGAM,Rio São Francisco (SF),1
-42.86,-15.6799999995084,8,2,2,2,0,-15.68,-42.86,1337,2893,SFC200,2021,MG,IGAM,Rio Serra Branca,1
-47.953352,-15.6692799995087,8,1.2625,0.5,1.9,0.509727,-15.66928,-47.953352,1338,2899,60477100,2021,DF,ADASA,BARRAGEM SANTA MARIA,2
-47.671496,-15.6687499995087,8,1.775,0.9,3,0.692305,-15.66875,-47.671496,1339,2902,60471185,2021,DF,ADASA,Informação não disponível,1
-39.055944,-15.6627499995089,5,3,3,3,0,-15.66275,-39.055944,1340,2904,PRDPRD800,2021,BA,INGÁ,Rio Pardo,1
-47.624641,-15.6574329995091,8,1.65,1.1,2.6,0.526444,-15.657433,-47.624641,1341,2909,60473000,2021,DF,ADASA,PIPIRIPAU - FRINOCAP - DF 230,1
-40.04583,-15.6539999995091,5,,7,,118.691617,-15.654,-40.04583,1342,2917,PRDJUN500,2021,BA,INEMA,Córrego Jundiá,1
-47.356325,-15.6412889995095,8,1.4125,0.8,2.5,0.579254,-15.641289,-47.356325,1343,2920,42450300,2021,DF,ADASA,RIBEIRÃO JACARÉ,1
-46.41753,-15.6163899995102,8,2,2,2,0,-15.61639,-46.41753,1344,2940,UR001,2021,MG,IGAM,Rio Urucuia,1
-40.259167,-15.6144439995103,5,18,3,63,25.436195,-15.614444,-40.259167,1345,2943,PRDPAL700,2021,BA,INEMA,Córrego Palmeira,1
-47.880108,-15.6040249995105,8,1.6625,0.5,2.3,0.57802,-15.604025,-47.880108,1346,2947,20001130,2021,DF,ADASA,Informação não disponível,1
-39.516667,-15.6038889995105,4,3,3,3,0,-15.603889,-39.516667,1347,2948,,2021,BA,,,1
-47.340833,-15.5836109995112,8,1.2875,0.5,2.1,0.461171,-15.583611,-47.340833,1348,2956,42450050,2021,DF,ADASA,RIBEIRÃO SANTA RITA,1
-39.4101,-15.5798499995113,5,3.2,3,4,0.447214,-15.57985,-39.4101,1349,2957,PRDPRD500,2021,BA,INGÁ,Rio Pardo,1
-39.304472,-15.5685559995116,5,3.4,3,5,0.894427,-15.568556,-39.304472,1350,2961,PRDPRD600,2021,BA,INGÁ,Rio Pardo,1
-40.430833,-15.5644439995117,5,8.2,3,14,5.540758,-15.564444,-40.430833,1351,2963,PRDMAC900,2021,BA,INEMA,Macarani,1
-39.72177,-15.5602399995118,5,3,3,3,0,-15.56024,-39.72177,1352,2964,PRDPRD430,2021,BA,INGÁ,Rio Pardo,1
-40.447778,-15.5497219995121,5,3,3,3,0,-15.549722,-40.447778,1353,2965,PRDMAJ500,2021,BA,INEMA,Manjerona,1
-47.742053,-15.5281909995127,8,2.225,0.8,3.5,0.97064,-15.528191,-47.742053,1354,2967,20000950,2021,DF,ADASA,Informação não disponível,1
-47.81594,-15.5231869995129,8,1.6625,0.6,2.1,0.509727,-15.523187,-47.81594,1355,2968,20001050,2021,DF,ADASA,Informação não disponível,1
-39.867667,-15.5207499995129,5,3,3,3,0,-15.52075,-39.867667,1356,2969,PRDPRD400,2021,BA,INGÁ,Rio Pardo,1
-46.19714,-15.518439999513,8,2,2,2,0,-15.51844,-46.19714,1357,2970,UR012,2021,MG,IGAM,Rio Piratinga,1
-41.237111,-15.5131389995132,5,3,3,3,0,-15.513139,-41.237111,1358,2971,PRDPRD200,2021,BA,INGÁ,Rio Pardo,1
-41.23528,-15.5113899995132,8,2.2125,2,3.7,0.601041,-15.51139,-41.23528,1359,2972,PD005,2021,MG,IGAM,Rio Pardo (PA1),1
-44.75692,-15.5048599995134,8,2,2,2,0,-15.50486,-44.75692,1360,2974,SF028,2021,MG,IGAM,Ribeirão Pandeiros,1
-48.057076,-15.5033659995134,8,1.525,0.5,2.3,0.606512,-15.503366,-48.057076,1361,2975,20001400,2021,DF,ADASA,Informação não disponível,1
-47.854282,-15.5009659995135,8,1.8125,1.2,2.7,0.561726,-15.500966,-47.854282,1362,2976,20001200,2021,DF,ADASA,Informação não disponível,1
-47.653179,-15.4989939995135,8,1.875,0.8,3.6,0.892428,-15.498994,-47.653179,1363,2977,20000900,2021,DF,ADASA,Informação não disponível,1
-48.14068,-15.4981899995136,8,1.5125,0.4,2.1,0.598659,-15.49819,-48.14068,1364,2978,20008000,2021,DF,ADASA,Informação não disponível,1
-45.23672,-15.4954999995136,8,2,2,2,0,-15.4955,-45.23672,1365,2982,SF026,2021,MG,IGAM,Rio Pardo (SF9),1
-46.56639,-15.4893899995138,8,2,2,2,0,-15.48939,-46.56639,1366,2984,UR010,2021,MG,IGAM,Ribeirão São Vicente,1
-44.35111,-15.4886099995138,8,2,2,2,0,-15.48861,-44.35111,1367,2985,SF029,2021,MG,IGAM,Rio São Francisco (SF),1
-46.28144,-15.4742499995142,8,2,2,2,0,-15.47425,-46.28144,1368,2990,UR011,2021,MG,IGAM,Ribeirão São Domingos ou Rio São Domingos,1
-40.71,-15.4699999995144,8,2,2,2,0,-15.47,-40.71,1369,2991,JE045,2021,MG,IGAM,Rio Jequitinhonha,1
-45,-15.4699999995144,8,2,2,2,0,-15.47,-45,1370,2992,SF012,2021,MG,IGAM,Rio Paracatu,1
-47.981667,-15.4541669995148,8,2.3375,1,3.7,0.730826,-15.454167,-47.981667,1371,2994,20001300,2021,DF,ADASA,SALINAS,1
-43.65964,-15.4424199995152,7,2.557143,2,5.9,1.474061,-15.44242,-43.65964,1372,2995,SFJ23,2021,MG,IGAM,Rio Verde Grande,1
-39.660833,-15.4308329995155,4,3,3,3,0,-15.430833,-39.660833,1373,2997,PRDAGP100,2021,BA,INEMA,Água Preta,1
-40.6,-15.4299999995155,5,2,2,2,0,-15.43,-40.6,1374,2998,JE028,2021,MG,IGAM,Rio Jequitinhonha,1
-39.500278,-15.4269439995156,5,3,3,3,0,-15.426944,-39.500278,1375,2999,PRDPAN600,2021,BA,INEMA,Panelão,1
-39.330122,-15.4266869995156,4,4.25,3,6,1.5,-15.426687,-39.330122,1376,3000,LESSPE200,2021,BA,INEMA,São Pedro,1
-40.066111,-15.3911109995166,4,3.25,3,4,0.5,-15.391111,-40.066111,1377,3004,PRDPRD350,2021,BA,INEMA,Pardo,1
-39.05833,-15.3736099995171,5,3,3,3,0,-15.37361,-39.05833,1378,3005,LESRVE200,2021,BA,INEMA,Jucuruçu,1
-42.62531,-15.3555799995176,8,2,2,2,0,-15.35558,-42.62531,1379,3009,PD002,2021,MG,IGAM,Rio do Cedro,1
-43.67461,-15.341499999518,7,2,2,2,0,-15.3415,-43.67461,1380,3010,VG005,2021,MG,IGAM,Rio Verde Grande,1
-39.063694,-15.2973889995192,5,3,3,3,0,-15.297389,-39.063694,1381,3013,LESUNA400,2021,BA,INGÁ,Rio Una,1
-42.91,-15.2899999995195,8,2,2,2,0,-15.29,-42.91,1382,3015,JE004,2021,MG,IGAM,Rio Itacambiruçu,1
-39.1125,-15.2830599995196,5,3,3,3,0,-15.28306,-39.1125,1383,3017,LESUNA350,2021,BA,INEMA,Rio Paramirim,1
-40.626389,-15.2754169995199,5,3,3,3,0,-15.275417,-40.626389,1384,3018,PRDPRD300,2021,BA,INGÁ,Rio Pardo,1
-40.237833,-15.2614439995202,5,3,3,3,0,-15.261444,-40.237833,1385,3020,PRDCGR400,2021,BA,INGÁ,Catolé Grande,1
-40.237777,-15.2613879995203,5,4,3,8,2.236068,-15.261388,-40.237777,1386,3021,PRDCGR600,2021,BA,INEMA,Catolé Grande,1
-40.233333,-15.2413889995208,4,3,3,3,0,-15.241389,-40.233333,1387,3023,,2021,BA,,,1
-40.248611,-15.235832999521,5,3,3,3,0,-15.235833,-40.248611,1388,3025,PRDCGR300,2021,BA,INEMA,Catolé Grande,1
-43.325,-15.2333299995211,5,2.8,2,5.8,1.679286,-15.23333,-43.325,1389,3026,VG009,2021,MG,IGAM,Rio Gorutuba,1
-43.30511,-15.2322199995211,8,7.8625,2.1,11,3.232397,-15.23222,-43.30511,1390,3027,IP001,2021,MG,IGAM,Rio Pardo (IP1),1
-40.62703,-15.2314999995211,5,4.8,3,8,2.04939,-15.2315,-40.62703,1391,3028,PRDVRG100,2021,BA,INEMA,Verruga,1
-41.98,-15.2299999995212,7,2,2,2,0,-15.23,-41.98,1392,3029,JE042,2021,MG,IGAM,Rio Araçuaí,1
-43.81436,-15.2101099995217,8,2,2,2,0,-15.21011,-43.81436,1393,3034,SFJ06,2021,MG,IGAM,Canal de Irrigação Secundário CS-10,1
-42.53667,-15.1933899995222,7,2,2,2,0,-15.19339,-42.53667,1394,3041,PD001,2021,MG,IGAM,Rio Pardo (PA1),1
-43.11,-15.1899999995223,5,2.02,2,2.1,0.044721,-15.19,-43.11,1395,3042,SF018,2021,MG,IGAM,Riacho Canabrava,1
-42.4,-15.1799999995226,8,2.225,2,3.4,0.494975,-15.18,-42.4,1396,3045,SF014,2021,MG,IGAM,Rio Juramento,1
-41.32,-15.1799999995226,8,2,2,2,0,-15.18,-41.32,1397,3046,JE027,2021,MG,IGAM,Barragem de Irapé,1
-39.057778,-15.1744439995227,5,3.6,3,6,1.341641,-15.174444,-39.057778,1398,3047,LESMRM600,2021,BA,INEMA,Maruim,1
-43.94167,-15.1583899995232,8,2,2,2,0,-15.15839,-43.94167,1399,3048,SFJ05,2021,MG,IGAM,Canal de Drenagem Principal DP-04,1
-43.87675,-15.1502799995234,8,2.2375,2,3.9,0.671751,-15.15028,-43.87675,1400,3049,SFJ04,2021,MG,IGAM,Canal de Drenagem Secundária DS-11,1
-39.7234,-15.1441669995236,4,3,3,3,0,-15.144167,-39.7234,1401,3050,LESCOL300,2021,BA,INGÁ,Rio Colônia,1
-40.071444,-15.1203329995243,5,6.2,3,13,3.898718,-15.120333,-40.071444,1402,3053,LESCOL200,2021,BA,INGÁ,Rio Colônia,1
-44.09069,-15.1002199995248,8,2,2,2,0,-15.10022,-44.09069,1403,3055,SF031,2021,MG,IGAM,Rio São Francisco (SF),1
-44.02083,-15.094999999525,8,2,2,2,0,-15.095,-44.02083,1404,3056,SFJ01,2021,MG,IGAM,Canal de Irrigação Principal CP-1,1
-44.03125,-15.094249999525,8,2,2,2,0,-15.09425,-44.03125,1405,3057,SFJ12,2021,MG,IGAM,Rio São Francisco (SF),1
-44.02264,-15.0825599995253,8,2,2,2,0,-15.08256,-44.02264,1406,3060,SFJ14,2021,MG,IGAM,Rio São Francisco (SF),1
-39.326139,-15.0732219995256,5,3,3,3,0,-15.073222,-39.326139,1407,3064,LESUNA100,2021,BA,INGÁ,Rio Una,1
-41.40375,-14.9809999995282,5,3.2,3,4,0.447214,-14.981,-41.40375,1408,3071,CONBTR001,2021,BA,INEMA,Barragem Tremendal,2
-39.949083,-14.955471999529,4,3,3,3,0,-14.955472,-39.949083,1409,3073,LESSLD100,2021,BA,INGÁ,Rio Salgado,1
-39.4675,-14.9338889995296,4,3.5,3,5,1,-14.933889,-39.4675,1410,3076,,2021,BA,,,1
-39.483611,-14.9316669995297,4,3,3,3,0,-14.931667,-39.483611,1411,3077,LESBCO001,2021,BA,INEMA,São Francisco,1
-43.50028,-14.9263899995298,8,2.6375,2,3.3,0.465794,-14.92639,-43.50028,1412,3079,IP003,2021,MG,IGAM,Córrego Boa Vista,1
-43.5,-14.9225299995299,7,2,2,2,0,-14.92253,-43.5,1413,3080,VG011,2021,MG,IGAM,Rio Verde Grande,1
-39.718667,-14.9048059995304,5,3,3,3,0,-14.904806,-39.718667,1414,3081,LESSLD200,2021,BA,INGÁ,Rio Salgado,1
-40.87028,-14.9033299995304,5,4.2,3,7,1.788854,-14.90333,-40.87028,1415,3082,PRDCLB100,2021,BA,INGÁ,Córrego lagoa de Baixo,1
-40.488301,-14.9018319995305,4,4.25,3,7,1.892969,-14.901832,-40.488301,1416,3083,PRDBCA001,2021,BA,INEMA,Jacuípe,1
-39.427639,-14.8979999995306,5,3,3,3,0,-14.898,-39.427639,1417,3084,LESRCH500,2021,BA,INGÁ,Rio Cachoeira,1
-41.780083,-14.884471999531,4,4.25,3,8,2.5,-14.884472,-41.780083,1418,3086,CONGAV200,2021,BA,INEMA,Gavião,1
-39.501917,-14.8740559995313,5,3,3,3,0,-14.874056,-39.501917,1419,3087,LESSLD400,2021,BA,INGÁ,Rio Salgado,1
-39.33423,-14.849169999532,4,3,3,3,0,-14.84917,-39.33423,1420,3089,,2021,BA,,,1
-39.650833,-14.8094439995331,5,3,3,3,0,-14.809444,-39.650833,1421,3094,LESSLM500,2021,BA,INEMA,Salomé,1
-39.152722,-14.8024439995333,5,4.8,3,12,4.024922,-14.802444,-39.152722,1422,3095,LESRCH800,2021,BA,INGÁ,Rio Cachoeira,1
-39.270028,-14.7883889995337,5,17.2,3,31,10.44988,-14.788389,-39.270028,1423,3096,LESRCH700,2021,BA,INGÁ,Rio Cachoeira,1
-43.53917,-14.7844399995339,6,2.416667,2,4.5,1.020621,-14.78444,-43.53917,1424,3098,SFH21,2021,MG,IGAM,Rio Verde Grande,1
-40.093056,-14.7691669995343,5,3.4,3,5,0.894427,-14.769167,-40.093056,1425,3099,CONPOM900,2021,BA,INEMA,Pombas,1
-43.93,-14.7499999995349,8,2,2,2,0,-14.75,-43.93,1426,3103,SF033,2021,MG,IGAM,Rio São Francisco (SF),1
-39.084444,-14.7461109995349,5,4.4,3,9,2.607681,-14.746111,-39.084444,1427,3104,LESIGP001,2021,BA,INEMA,Barragem do Iguapé,2
-41.255,-14.7309999995354,5,3,3,3,0,-14.731,-41.255,1428,3105,CONBAG001,2021,BA,INEMA,Barragem Anagé,2
-41.22361,-14.6889999995366,5,3.6,3,6,1.341641,-14.689,-41.22361,1429,3108,CONBAG002,2021,BA,INEMA,Barragem Anagé,2
-39.450833,-14.6847219995367,5,3,3,3,0,-14.684722,-39.450833,1430,3109,LESALM150,2021,BA,INEMA,São Francisco,1
-41.99,-14.6799999995369,8,2.2375,2,3.9,0.671751,-14.68,-41.99,1431,3110,PD007,2021,MG,IGAM,Rio São João do Paraíso,1
-43.8,-14.6699999995372,8,2,2,2,0,-14.67,-43.8,1432,3112,SF024,2021,MG,IGAM,Rio Peruaçu,1
-43.95,-14.6599999995375,8,2.0375,2,2.3,0.106066,-14.66,-43.95,1433,3113,SF022,2021,MG,IGAM,Rio Japoré,1
-39.18975,-14.6551389995376,5,4,3,8,2.236068,-14.655139,-39.18975,1434,3114,LESALM300,2021,BA,INGÁ,Rio Almada,1
-39.34475,-14.6484719995378,5,3,3,3,0,-14.648472,-39.34475,1435,3116,LESALM200,2021,BA,INGÁ,Rio Almada,1
-41.18722,-14.6329999995382,5,3.2,3,4,0.447214,-14.633,-41.18722,1436,3117,CONBAG003,2021,BA,INEMA,Barragem Anagé,2
-39.141361,-14.6198059995386,5,5,3,12,3.937004,-14.619806,-39.141361,1437,3119,LESLEN500,2021,BA,INEMA,Lagoa Encantada,2
-41.1375,-14.6098329995389,5,3.2,3,4,0.447214,-14.609833,-41.1375,1438,3120,CONGAV500,2021,BA,INGÁ,Rio Gavião,1
-42.320375,-14.5481359995407,4,5.25,3,12,4.5,-14.548136,-42.320375,1439,3124,CONTRU001,2021,BA,INEMA,Barrgem do Truvisco,2
-42.274611,-14.5462779995407,4,3,3,3,0,-14.546278,-42.274611,1440,3125,CONCOX001,2021,BA,INEMA,Açude de Comocoxico,2
-40.55,-14.5099999995417,8,2,2,2,0,-14.51,-40.55,1441,3129,PD006,2021,MG,IGAM,Rio Pardo (PA1),1
-42.225,-14.5061109995418,4,26.5,11,37,12.041595,-14.506111,-42.225,1442,3130,CONANT100,2021,BA,INEMA,do Antônio,1
-40.267779,-14.4406679995438,4,4.25,3,8,2.5,-14.440668,-40.267779,1443,3141,CONMUL800,2021,BA,INEMA,Mulheres,1
-39.904167,-14.4363889995439,5,3.4,3,5,0.894427,-14.436389,-39.904167,1444,3142,CONGGJ200,2021,BA,INEMA,Gongoji,1
-45.24,-14.4299999995441,8,2,2,2,0,-14.43,-45.24,1445,3143,UR008,2021,MG,IGAM,Rio Urucuia,1
-45.76,-14.3999999995449,8,2,2,2,0,-14.4,-45.76,1446,3145,UR005,2021,MG,IGAM,Rio Urucuia,1
-39.04294,-14.398999999545,5,3.6,3,6,1.341641,-14.399,-39.04294,1447,3146,LESTIJ800,2021,BA,INEMA,Tijuípe,1
-45.74,-14.3799999995455,8,2,2,2,0,-14.38,-45.74,1448,3147,UR018,2021,MG,IGAM,Córrego Confins,1
-44.56475,-14.3450559995465,4,3,3,3,0,-14.345056,-44.56475,1449,3148,CRNCRN600,2021,BA,INEMA,Carinhanha,1
-39.46399,-14.3258499995471,5,3,3,3,0,-14.32585,-39.46399,1450,3151,CONGGJ400,2021,BA,INGÁ,Rio Gongoji,1
-39.316944,-14.3169439995473,4,3,3,3,0,-14.316944,-39.316944,1451,3152,,2021,BA,,,1
-39.294111,-14.3134439995474,5,3,3,3,0,-14.313444,-39.294111,1452,3153,CONCON800,2021,BA,INGÁ,Rio de Contas,1
-43.766611,-14.3093609995476,4,4.5,3,9,3,-14.309361,-43.766611,1453,3155,CRBRSF120,2021,BA,INEMA,São Francisco,1
-39.04889,-14.2909999995481,5,3.6,3,6,1.341641,-14.291,-39.04889,1454,3157,CONCON900,2021,BA,INEMA,de Contas,1
-39.843583,-14.2873329995482,4,54.75,18,89,34.130876,-14.287333,-39.843583,1455,3158,CONPEX400,2021,BA,INGÁ,Rio do Peixe,1
-42.680556,-14.2844439995483,4,4,3,7,2,-14.284444,-42.680556,1456,3159,CNDCER002,2021,BA,INEMA,Açude Ceraíma,2
-44.525389,-14.2654719995488,4,3,3,3,0,-14.265472,-44.525389,1457,3162,CRNIGR450,2021,BA,INGÁ,Itaguari,1
-44.16083,-14.2627799995489,8,2,2,2,0,-14.26278,-44.16083,1458,3163,SFH23,2021,MG,IGAM,Rio Carinhanha,1
-42.97,-14.2499999995493,8,3.075,2,7.8,2.011219,-14.25,-42.97,1459,3164,SF020,2021,MG,IGAM,Rio Mosquito (SF10),1
-44.267111,-14.2450559995494,4,3,3,3,0,-14.245056,-44.267111,1460,3165,CRNCRN700,2021,BA,INEMA,Carinhanha,1
-44.621667,-14.2344439995497,4,3,3,3,0,-14.234444,-44.621667,1461,3166,CRNIGR440,2021,BA,INEMA,Balsas,1
-39.0039,-14.22359999955,5,3.4,3,5,0.894427,-14.2236,-39.0039,1462,3167,CONPIR600,2021,BA,INEMA,Piracanga,1
-41.661564,-14.2205919995501,5,4.4,3,8,2.19089,-14.220592,-41.661564,1463,3168,CONBAT001,2021,BA,INEMA,de Contas,1
-39.54075,-14.2079719995505,5,3,3,3,0,-14.207972,-39.54075,1464,3170,CONCON700,2021,BA,INGÁ,Rio de Contas,1
-39.66586,-14.1844699995511,5,3,3,3,0,-14.18447,-39.66586,1465,3172,CONPEX900,2021,BA,INGÁ,Rio do Peixe,1
-41.215111,-14.157416999552,4,3,3,3,0,-14.157417,-41.215111,1466,3174,CONCON400,2021,BA,INGÁ,Rio de Contas,1
-39.69916,-14.1529999995521,5,8,3,27,10.630146,-14.153,-39.69916,1467,3175,CONCON630,2021,BA,INEMA,de Contas,1
-39.345556,-14.1502779995522,5,4.4,3,8,2.19089,-14.150278,-39.345556,1468,3176,CONORI700,2021,BA,INEMA,Oricó Grande,1
-39.094583,-14.1488059995522,6,6.333333,3,23,8.164966,-14.148806,-39.094583,1469,3177,RCSBAI300,2021,BA,INEMA,Baiano II,1
-45.54,-14.1099999995533,8,2,2,2,0,-14.11,-45.54,1470,3179,UR004,2021,MG,IGAM,Córrego Bebedouro,1
-39.642778,-14.0647219995547,5,27,4,50,18.193405,-14.064722,-39.642778,1471,3182,CONFOR400,2021,BA,INEMA,Formigas,1
-41.289556,-14.0282499995557,5,3.2,3,4,0.447214,-14.02825,-41.289556,1472,3185,CONORV100,2021,BA,INGÁ,Rio do Ourives,1
-42.238333,-14.0238889995558,4,5,3,11,4,-14.023889,-42.238333,1473,3186,CONLRE011,2021,BA,INEMA,Barragem de São Pedro,2
-41.443,-14.0145279995561,5,3,3,3,0,-14.014528,-41.443,1474,3187,CONCON360,2021,BA,INGÁ,Rio de Contas,1
-39.13714,-13.9719999995573,6,3,3,3,0,-13.972,-39.13714,1475,3193,RCSACR700,2021,BA,INEMA,Acaraí,1
-40.215667,-13.8711699995603,5,3,3,3,0,-13.87117,-40.215667,1476,3201,CONCON500,2021,BA,INGÁ,Rio de Contas,1
-40.081167,-13.8649719995605,5,3.4,3,5,0.894427,-13.864972,-40.081167,1477,3203,CONCON550,2021,BA,INGÁ,Rio de Contas,1
-40.077389,-13.8645199995605,5,7.6,3,12,4.335897,-13.86452,-40.077389,1478,3205,CONJQZ100,2021,BA,INGÁ,Rio Jequiezinho,1
-42.16477,-13.845609999561,4,3.5,3,4,0.57735,-13.84561,-42.16477,1479,3208,CONLST100,2021,BA,INGÁ,Lagoa de São Timóteo,2
-42.267889,-13.8284169995615,4,3.25,3,4,0.5,-13.828417,-42.267889,1480,3212,CONCAE004,2021,BA,INEMA,Barragem Wilson Gouvêa,2
-39.14214,-13.8219999995617,6,8.333333,3,24,8.430105,-13.822,-39.14214,1481,3213,RCSIGP950,2021,BA,INEMA,Igrapiúna,1
-39.17231,-13.7839999995628,6,7.5,3,19,7.148426,-13.784,-39.17231,1482,3216,RCSMAR900,2021,BA,INEMA,Mariana,2
-41.035888,-13.7618859995635,4,3,3,3,0,-13.761886,-41.035888,1483,3217,CONSRA300,2021,BA,INEMA,Rio Sincorá,1
-39.478194,-13.6867219995656,6,4,3,7,1.67332,-13.686722,-39.478194,1484,3220,RCSALM300,2021,BA,INGÁ,Rio Almada,1
-44.46042,-13.6305499995673,4,3,3,3,0,-13.63055,-44.46042,1485,3225,CRBFOM400,2021,BA,INEMA,Formoso,1
-39.491222,-13.606582999568,6,3.333333,3,5,0.816497,-13.606583,-39.491222,1486,3226,RCSPRT400,2021,BA,INGÁ,Rio Preto,1
-44.394139,-13.6041939995681,4,3,3,3,0,-13.604194,-44.394139,1487,3227,CRBFOM500,2021,BA,INEMA,Formoso,1
-39.11194,-13.5989999995682,6,3,3,3,0,-13.599,-39.11194,1488,3230,RCSALM950,2021,BA,INEMA,das Almas,1
-41.823,-13.5955829995683,5,3,3,3,0,-13.595583,-41.823,1489,3231,CONBRU150,2021,BA,INGÁ,Rio Brumado,1
-41.60714,-13.5626099995693,4,3,3,3,0,-13.56261,-41.60714,1490,3232,CONCON250,2021,BA,INEMA,de Contas,1
-44.303056,-13.5586109995694,4,3.25,3,4,0.5,-13.558611,-44.303056,1491,3235,,2021,BA,,,1
-39.86352,-13.5576599995694,6,3.833333,3,6,1.169045,-13.55766,-39.86352,1492,3236,RCSPRT100,2021,BA,INGÁ,Rio Preto,1
-44.76275,-13.53888099957,4,3,3,3,0,-13.538881,-44.76275,1493,3241,CRBARJ800,2021,BA,INEMA,Arrojado,1
-39.11163,-13.5299999995702,6,3.333333,3,4,0.516398,-13.53,-39.11163,1494,3242,RCSCMG700,2021,BA,INEMA,Camurugi,1
-45.400278,-13.5186109995706,4,3,3,3,0,-13.518611,-45.400278,1495,3243,CRBCRT200,2021,BA,INEMA,Corrente,1
